X1,X2,Y
0.1547323436821838,0.16585973559121214,1
0.30447007062065434,0.7920330824821302,1
0.08257972890336618,0.07106319001512118,0
0.2580636618330797,0.0701475292489322,0
0.613924437459852,0.7087436649999529,1
0.14138283292103104,0.4666785348423046,0
0.3849845502526209,0.6430380841918505,1
0.5233967206281879,0.2980669122553884,1
0.6616124156448475,0.6642074199629066,1
0.7215261454308256,0.03733605899090764,0
0.8279465696834352,0.9170508482633498,0
0.4329352873145571,0.125646657331148,1
0.1520155323864043,0.6305112871604699,1
0.08397945160395348,0.7115871925033312,1
0.1032605266791301,0.05853832598452957,0
0.4570722024764867,0.4504259947247071,1
0.6094306941860042,0.6808226976554878,1
0.9364976506970959,0.08850216070211137,0
0.8384232599380285,0.736058566664322,1
0.978509436846507,0.4215909747405586,1
0.6496367210296415,0.23328207943446977,1
0.27656839079878026,0.8915677265784457,1
0.8902443374657869,0.9368791820822522,1
0.09181358348641,0.7592452919262738,0
0.9189394091382516,0.43892088959413966,1
0.19841671287042806,0.28575307697281005,0
0.4080218643775345,0.6673059200999362,1
0.5420401240090302,0.5992406098088618,1
0.22222097149579556,0.7341695896996888,1
0.9481985233355643,0.2969994604459233,0
0.20075014884854536,0.7365410829512098,1
0.042526739957781556,0.3967860956912802,1
0.45851648223240904,0.37022848300310895,1
0.0028730983380838016,0.16459831224550892,0
0.7254321216985115,0.5963634148634825,1
0.8452095017952541,0.8070221055898509,1
0.07055725012870451,0.09079614129448044,0
0.3400998906396332,0.6283397128591468,1
0.07778719575704318,0.605159206284332,1
0.17454540183186962,0.9336576569315049,1
0.17605110587621065,0.8462315716347916,0
0.7969969034715763,0.9669918664525856,1
0.4966675659019335,0.8304647591266604,1
0.12027200529753601,0.24513043082968178,0
0.937277006022087,0.03803435269166655,0
0.5371666515649329,0.7699443499876426,1
0.720530776938912,0.526295998691979,1
0.6460563044340184,0.20346418074023453,1
0.29182351502383175,0.5074338526490747,1
0.9810769450366696,0.5351116828290792,0
0.5137083190024337,0.7360557596035541,1
0.4936088446179454,0.04402086544713024,0
0.6601576753057672,0.2999318981061727,1
0.72513131776596,0.7825354484795619,1
0.4013933454829195,0.060010657373911536,1
0.7443711582569024,0.17852882943257953,1
0.12107527331263346,0.8887246344161762,0
0.5503350942000845,0.11026628507396774,1
0.9651537525373999,0.316129126523625,0
0.470595327113402,0.9641797845987774,0
0.5927079897962215,0.5003582313671039,1
0.8198270998580083,0.3989772139642035,1
0.553916120097446,0.4104100400519439,1
0.16325226329530607,0.4774654916903114,1
0.40133984501454634,0.7121252833350858,1
0.6701143077459473,0.27781201850258086,1
0.682745209229297,0.662403229573721,1
0.25024294915916645,0.734143239442915,1
0.4693706357974413,0.7295554161078476,1
0.5823871257198598,0.8714149654323087,0
0.33721062342813746,0.9828294797730323,1
0.25077408518221567,0.853156874902516,1
0.6298717938165976,0.3002863989827692,1
0.8779538284224087,0.7287701015337599,1
0.891379943896914,0.9328084605850415,1
0.20749486260690808,0.7429716829544961,1
0.08531362556371214,0.7511786741038485,0
0.7832158862992911,0.7410546592516518,0
0.9004225877473707,0.6292966078274824,1
0.4788469783763979,0.7592022069394692,1
0.03930599200949925,0.6473011212425513,1
0.7795781027746973,0.7395853653059564,1
0.6602901655564739,0.5781847150046271,1
0.10568256003923127,0.14689899676002804,0
0.9649055874074938,0.10656467088261146,0
0.03228228425781077,0.13094833308168574,0
0.9842147737237051,0.13991489445598404,0
0.1537093124653518,0.9574875003329064,1
0.15199371922929994,0.7938655357662902,0
0.9900344131177565,0.7929516097242751,0
0.42384609264953654,0.9140427596580218,1
0.13987882152140918,0.6921097292065653,1
0.4380004907442471,0.8638141331328009,1
0.5412901834189696,0.864343108885318,1
0.29960542029930504,0.8633259065208791,1
0.1391390201998708,0.5238945004353986,1
0.09465349668235379,0.37744693371129134,1
0.357774323873166,0.8864183758219369,1
0.0015661269559968938,0.0043466163890659715,0
0.515458750315121,0.17958031244283923,1
0.47320872815864756,0.9276970903339979,1
0.886327242108603,0.8319840758318745,0
0.24167304716948124,0.868480314571333,1
0.7369910677726182,0.32994156973601585,1
0.5821749855188191,0.3717187445124861,1
0.5537795201017317,0.15491030093094527,1
0.8533856438709126,0.3092019004064044,1
0.6147717950038765,0.9114764632175197,0
0.31645970978350857,0.5199616923689053,1
0.022434290819478897,0.14381987617544556,0
0.898028348567155,0.3995114741108352,1
0.1843543539088215,0.5975294212471326,1
0.0858577145949101,0.6155143446094045,1
0.5500441236513172,0.969448291928499,0
0.8226350276994944,0.18307922504792384,1
0.504596057315616,0.03397566458656931,1
0.23969703466516745,0.7178821344549706,1
0.15177049697741618,0.37099841025342795,1
0.867445011314801,0.37815137731212634,1
0.5769300183392765,0.8518363003154943,1
0.7187791359867752,0.6292863181105846,1
0.5924091863745025,0.8990038642021371,1
0.38300871881962195,0.7021145151099822,1
0.8423469262169344,0.3348560522453542,1
0.08439099938816208,0.9958738316303574,0
0.5015328793702012,0.05498750100807914,1
0.869436220873005,0.971297023575805,0
0.46042852332987294,0.42262515984212434,1
0.6830987697993975,0.22652015081775012,1
0.44003765858430866,0.5146818016797239,1
0.6625687073111647,0.04635473138019541,0
0.47001981434534235,0.6761011910597157,1
0.8971668329442836,0.48872668577838396,0
0.6222693959903078,0.5038347421752672,1
0.8900036191649301,0.945567550962737,0
0.21808018015066566,0.8361518517297727,1
0.06502989210273491,0.8621318300298704,1
0.42346010982298243,0.4209183599924944,1
0.255488649543389,0.8373004009343935,1
0.8334145225353838,0.8791196881271645,0
0.679052733544037,0.723512010388008,1
0.7605721566126192,0.6461173642409601,1
0.6552603134947429,0.98421013944027,1
0.3745654738122911,0.09562249287822144,1
0.0640266452167314,0.575543566424167,1
0.8952379674097773,0.5583074925325233,1
0.9675948149885277,0.754183221148964,1
0.22898005196374116,0.9758127415322497,0
0.8754155401548787,0.719989154717648,1
0.692850679240142,0.002642248938329539,1
0.12144259671896518,0.28046962413764565,1
0.6779553292318493,0.8481645534783508,0
0.8678359304538711,0.921654630645952,0
0.057835868247436584,0.4712568432523573,1
0.26464407267338697,0.14272173497878415,0
0.5481838546347723,0.5282834427330629,1
0.753107302388761,0.6677964363244998,1
0.9710900911601035,0.6306211996137127,0
0.09871947485416965,0.9351702377984523,1
0.688274032978583,0.8986019073596806,1
0.3166689241343389,0.26229240924476616,1
0.5827245248536024,0.8681846930902586,1
0.04695415286715432,0.7754366051458135,0
0.6812821019325271,0.2667973152439559,1
0.9600344637440836,0.13944346261270812,0
0.5155367473506826,0.80157781871291,1
0.9776734074807623,0.23783410506550462,1
0.7203722343794572,0.09390965042727217,1
0.24571682572556175,0.43802671419443284,1
0.9797367323874052,0.4693952634583498,0
0.44813240678347543,0.8931605331935569,0
0.549668047014238,0.9450000588127435,0
0.39541699359576243,0.7547715680157311,1
