X1,X2,Y
0.40110501511391927,0.31088413249997926,1
0.35057210151050444,0.3657116222244109,1
0.0543759063850584,0.8858875138117439,0
0.8403401864834305,0.032335809696638296,1
0.8510717487702838,0.7778003085242211,1
0.012839192089558304,0.2991561121691595,0
0.8369621070139512,0.8401424031754164,1
0.017725838923312698,0.20376770482426432,0
0.6499730330850362,0.17554714900976953,1
0.5507386540208982,0.029421516636614298,1
0.2616407992940494,0.221898220343545,1
0.3304675352434844,0.35672578004196853,1
0.7022949377302717,0.20479759788295349,1
0.5069341791470963,0.9076072782223927,1
0.21425371950277605,0.2981182142400961,1
0.19243815216551452,0.6125974144489702,1
0.5559939773078801,0.7189166695381964,1
0.08409318038559499,0.9899742685938901,0
0.23610835073492487,0.5180951483727899,1
0.03980363451508251,0.07133426854264735,0
0.36479530498525936,0.43819578013635874,1
0.5680962282176427,0.06277249527983109,0
0.642219195618646,0.01091621655494801,1
0.5974525603531368,0.3536510147170925,1
0.48033438013711327,0.6415046386008049,1
0.35792565350501715,0.10925180880319652,0
0.5690879787978892,0.1776736243678858,1
0.914456504913728,0.4919613357409427,1
0.42132915788467895,0.3720339708920314,1
0.17355823029899575,0.17306462812015755,1
0.9032357081891926,0.020605467734457816,0
0.9308676108596018,0.8431049832470802,1
0.23019396032697714,0.16078803402369024,1
0.9971362698044257,0.7587804496094852,0
0.544353708755692,0.28294487859490225,1
0.12176313305787267,0.8390326163125778,1
0.5348713262554612,0.6006671481755026,1
0.13233806820575955,0.6292944443725813,1
0.36650303201107504,0.14265942258624909,1
0.38141721424268393,0.7104762170315103,1
0.6928096361541626,0.15438456180288396,1
0.7803364819773262,0.0505798439680879,1
0.03048535193781543,0.519886520434077,1
0.8262465364077527,0.5489374810185899,1
0.8178678740690525,0.42403629748299554,1
0.07943241549317503,0.3059054062622192,1
0.10603242175378125,0.04664842911102929,0
0.5506050106541432,0.6448927767400523,1
0.9905150480295487,0.3160891866953982,0
0.6401225822839565,0.4282564149526278,1
0.46958068040268897,0.08635124211201572,1
0.29602788905744115,0.22989698297170202,1
0.35830048448378937,0.7853875534851278,1
0.6508428590288827,0.33041044019321075,1
0.6942704682414372,0.0587518006366986,0
0.4665335160553191,0.3559118774044123,1
0.05564187297840295,0.9087672398831418,0
0.7579500249817878,0.2978229368802181,1
0.05670227296368657,0.8660388558245877,0
0.41144022235603506,0.2095685888763602,1
0.7272423595358436,0.817731709117164,1
0.9399680921148368,0.12387074968713097,0
0.18564436147324093,0.9321193043077769,0
0.10692057864886773,0.4317128498242867,1
0.15720068044729862,0.7394826789215492,1
0.1649654642698174,0.5414462958219085,1
0.8909774622601994,0.03481148699946279,0
0.2580817859842577,0.7976543379484805,1
0.5436452819722133,0.22779603372051993,1
0.9080194147424938,0.34071177432461774,1
0.22752295930353672,0.2424175824258341,1
0.2771943535753646,0.492249177296198,1
0.7636325854602194,0.7124391323447847,1
0.4767937154913452,0.8568522507798285,1
0.7234531480900935,0.1104624592732435,1
0.14004862082601843,0.19794420049627215,1
0.1978529682567579,0.5064397982970393,1
0.6301905673426925,0.9214198338258708,1
0.5802537431942038,0.9690105496337801,0
0.5113182681958327,0.6397076741385224,1
0.6353519543164682,0.9651246397753092,1
0.017004556366455814,0.7213123511015849,0
0.6938185782208657,0.22724199459144512,1
0.536833544177126,0.6670976089932923,1
0.7634455257786793,0.17364217948352834,1
0.6060457351920352,0.4818182149238296,1
0.11147828686717842,0.9565972089700683,0
0.18995691494760103,0.47387447094192625,1
0.06896443527764329,0.35994081392636845,1
0.8869196529207303,0.24696700124776572,0
0.9224694549535242,0.7019932057382122,1
0.4561295926816763,0.3287647713238986,1
0.03673735847930504,0.7749065192418927,0
0.1344235096159334,0.4012281211022638,1
0.5533526645042693,0.22627034119534606,1
0.2654646281808001,0.7410094327584024,1
0.3509317692082524,0.8128923844484023,1
0.552630201406387,0.22831733648586494,1
0.14083614133414857,0.8729660906866445,0
0.056638798957505676,0.3806089888472536,0
0.7260624234822074,0.823981184929473,1
0.252489954101738,0.9376528903140636,1
0.07940115754901189,0.06305065988725322,0
0.10336432078886504,0.4678499269923102,1
0.47219357361870296,0.798864019760608,1
0.9015387330098769,0.10396386848973749,0
0.8497497338997562,0.1390391716923417,0
0.017073294913705794,0.8745954857160314,0
0.6017413067154858,0.8181070744202797,1
0.6248501847969621,0.7274075767417504,1
0.6086722721410239,0.03496991427757301,1
0.6426322664812322,0.08432369498825187,1
0.6859232818448686,0.8984668944098183,1
0.5651371540372171,0.17291102370488454,1
0.24177778257508753,0.5319651504654033,1
0.3605015272656883,0.27865255119633037,1
0.6504828494520912,0.42182127400263225,1
