X1,X2,Y
0.7633510067350708,0.8415168494550831,1
0.19401064239856824,0.766503602794595,1
0.9789291972912255,0.3763230361432227,0
0.30342312144101224,0.9832887840699905,0
0.7966342230023531,0.2791466550687163,1
0.5344082198679971,0.06964586852257637,1
0.09761025115778843,0.23666908654119323,0
0.272105999183756,0.08387284171177956,1
0.7006867641027498,0.3033466104643908,1
0.3498313423264112,0.3482627430674322,1
0.7148282429496972,0.7781245980330186,0
0.2020561993803497,0.7612118578095199,1
0.6565439236811342,0.783301130291995,1
0.30718203194639127,0.12190243061097084,1
0.019262079109143015,0.014174578014478634,0
0.5461040514561999,0.016286773221580675,1
0.612030957676202,0.22758500102310053,1
0.7835080461800829,0.7445913814173126,1
0.6428656558363706,0.7255652040431269,1
0.026477728940361822,0.0446962722374572,0
0.8787149621818191,0.7755506135494162,1
0.6486180116175506,0.009906793151682969,1
0.5024172160840352,0.27603774371289935,1
0.5230580766265449,0.969228834075933,1
0.16417245451568252,0.6014872801732867,1
0.25361376053966145,0.8690899735632736,0
0.8885855346238193,0.600853664817809,1
0.6994046668590623,0.1141587795957586,1
0.8821866260973364,0.3046879039081456,1
0.4894315928779973,0.5494684664028727,1
0.28105805466991196,0.07177319690195161,0
0.04294814867661789,0.5765878724525091,0
0.542585022537553,0.5920207887399738,1
0.27162532174515663,0.9312680970823827,0
0.5127101004667942,0.5781591921231057,1
0.7353133406733291,0.8017726028575016,1
0.7100651572455273,0.46662991705514234,1
0.806805801494967,0.10255303069091759,1
0.5655547621471505,0.23775982809262697,1
0.23239254167950674,0.8913282049889186,1
0.6145193041905294,0.5703045639230359,1
0.33383311795098936,0.0014698229253546913,0
0.05350744201180835,0.7102383400084826,0
0.40501404849364897,0.13568075394094348,1
0.10971525039738439,0.7302409007647761,1
0.36204481237831976,0.2388570733293207,1
0.9828192603189231,0.4980975347098614,0
0.4757072727736379,0.060296494295891456,1
0.4471441978206533,0.035692457032301506,0
0.39310996827153133,0.5560213510842364,1
0.3149364293462492,0.2680001101174254,0
0.5426560851522529,0.1653923218736415,1
0.24523948047779998,0.581619661582051,0
0.963483258633222,0.7068742492020905,1
0.901425354833236,0.7343030731977324,0
0.7786331434470587,0.3198086562536544,1
0.8227302752814302,0.02269944430075599,0
0.8775441373206683,0.06819390163705219,0
0.7975545189821197,0.5426236977735375,1
0.061301502734536606,0.3286508266823923,0
0.8781501611558171,0.35548022456590245,1
0.8396451018466792,0.3983429893814281,1
0.08780415025290467,0.0428941473735871,0
0.8408103923913142,0.0636114533864165,1
0.7473927154925916,0.6559258379062716,1
0.3733642808914803,0.00994582789561227,1
0.9539845408607496,0.2796882998476381,1
0.06735863665555919,0.7030117635818126,1
0.3735533389766944,0.8257192874794655,1
0.9082216350118827,0.45952813330527276,0
0.9447551073472856,0.5503340422311885,0
