X1,X2,Y
0.17205988798473904,0.08488409416644438,0
0.2003180255511532,0.9781650334810992,0
0.7720248501680641,0.12563122841922647,1
0.9992884434605165,0.7570147342972425,0
0.6996224862114956,0.5406469393144664,1
0.001511515021575427,0.22758027514296508,0
0.7509270158926926,0.6141529747684066,1
0.05627973280285303,0.747257944953474,0
0.40010894356424964,0.8256931838558694,1
0.41351667006713166,0.7393773410760022,1
0.5818004249875445,0.4848714609636935,1
0.2000372765741143,0.4218572430197627,1
0.677989125404888,0.4122434061530843,1
0.37582005635596094,0.3761972594188784,1
0.4040700036932323,0.8763367822208118,1
0.1800439625310457,0.820389270499694,1
0.7336531798571647,0.06373474138743651,1
0.03921584285131885,0.3803789533489439,1
0.938034131452123,0.9845183539892136,0
0.777378236294064,0.7127041796602527,1
0.42568074250417753,0.8128962657552945,1
0.8414483385027673,0.6663342609807961,1
0.01563948555343042,0.17599582880148923,0
0.0019186001516491302,0.7599060031900439,0
0.4055546649425186,0.15937215561978302,1
0.8746934052082919,0.3005782144332876,1
0.30658536318523455,0.045258592352470206,1
0.40827503014991584,0.5999732835601318,1
0.09227338420195341,0.5996998436217522,1
0.04953456259965372,0.4878144051013671,1
0.5295971124564478,0.5230878180678287,1
0.87971038795058,0.3447099604139485,1
0.16574015642525675,0.7338301422480467,1
0.4181687969973066,0.7353075770924568,1
0.3384181071482856,0.8726043180481764,1
0.3310802473583965,0.1354305812140849,1
0.5573916294814965,0.5996684046141924,1
0.23582165743214478,0.2696210582584816,1
0.9922118191645529,0.34168948113665587,0
0.6394761253442276,0.5549519057352739,1
0.34133733593900895,0.32565309420754585,1
0.3540387646963583,0.7090412155784285,1
0.0851501201746887,0.8052896921794005,0
0.7986304277038336,0.6362858471691187,1
0.25956367884690346,0.4303374020303232,1
0.28507402389734615,0.7935625315763829,1
0.5200170386091424,0.14171566964415339,1
0.5796251460251148,0.11895207991998469,1
0.8325480672180465,0.9237718371630917,0
0.09269020337220113,0.0834191019144701,0
0.417817758558942,0.2747269927483309,1
0.4204055755661229,0.2831862869395456,1
0.3329765562992699,0.579734143640804,1
0.6253202744091253,0.23984983896760692,1
0.23512067648921564,0.39189773766475144,1
0.6782410132522644,0.6599576286139688,1
0.10743324699856815,0.6096984578764533,1
0.3322593634069062,0.2428722787812424,1
